case_id,activity,timestamp,resource,document,detail,source,due_date,customer,customer_country,salesperson,warehouse,order_amount,currency,products
S00530,Quotation created,2026-07-20T06:24:27+00:00,Sophie Lambert,S00530,,history,,Bistro Flagey Corner,Belgium,Sophie Lambert,Brussels DC,570.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg
S00530,Quotation sent,2026-07-20T10:29:30+00:00,Sophie Lambert,S00530,,history,,Bistro Flagey Corner,Belgium,Sophie Lambert,Brussels DC,570.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg
S00530,Order cancelled,2026-08-18T06:53:59+00:00,Sophie Lambert,S00530,,history,,Bistro Flagey Corner,Belgium,Sophie Lambert,Brussels DC,570.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg
S00531,Quotation created,2026-07-20T06:40:04+00:00,Piotr Zieliński,S00531,,history,,Café Nowa Huta,Poland,Piotr Zieliński,Warsaw DC,716.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00531,Quotation sent,2026-07-20T10:54:33+00:00,Piotr Zieliński,S00531,,history,,Café Nowa Huta,Poland,Piotr Zieliński,Warsaw DC,716.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00531,Order cancelled,2026-08-14T12:40:17+00:00,Piotr Zieliński,S00531,,history,,Café Nowa Huta,Poland,Piotr Zieliński,Warsaw DC,716.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00532,Quotation created,2026-07-20T06:45:18+00:00,Tom Peeters,S00532,,history,,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,1392.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00532,Quotation sent,2026-07-20T08:58:57+00:00,Tom Peeters,S00532,,history,,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,1392.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00532,Order confirmed,2026-07-21T06:44:09+00:00,Tom Peeters,S00532,,history,,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,1392.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00532,Goods shipped,2026-07-22T06:34:29+00:00,Marc Dubois,BRU/OUT/00241,,history,,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,1392.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00532,Invoice posted,2026-07-22T13:44:49+00:00,Julie Martin,INV/2026/00224,,history,2026-08-21,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,1392.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00532,Payment received,2026-08-21T06:54:56+00:00,Julie Martin,INV/2026/00224,,history,,Station Coffee Mechelen,Belgium,Tom Peeters,Brussels DC,1392.00,EUR,Cup Lids x1000; Decaf Colombia Beans 1kg; Paper Cups 12oz x1000; Vanilla Syrup 1L
S00533,Quotation created,2026-07-20T06:48:41+00:00,Tom Peeters,S00533,,history,,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,2882.00,EUR,Espresso Machine Pro; House Blend Beans 1kg; Paper Cups 12oz x1000
S00533,Order confirmed,2026-07-22T06:21:15+00:00,Tom Peeters,S00533,,history,,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,2882.00,EUR,Espresso Machine Pro; House Blend Beans 1kg; Paper Cups 12oz x1000
S00533,Goods shipped,2026-07-24T06:40:42+00:00,Marc Dubois,BRU/OUT/00243,,history,,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,2882.00,EUR,Espresso Machine Pro; House Blend Beans 1kg; Paper Cups 12oz x1000
S00533,Invoice posted,2026-07-27T07:17:50+00:00,Julie Martin,INV/2026/00227,,history,2026-08-26,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,2882.00,EUR,Espresso Machine Pro; House Blend Beans 1kg; Paper Cups 12oz x1000
S00533,Payment received,2026-08-21T06:08:45+00:00,Julie Martin,INV/2026/00227,,history,,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,2882.00,EUR,Espresso Machine Pro; House Blend Beans 1kg; Paper Cups 12oz x1000
S00534,Quotation created,2026-07-20T09:58:23+00:00,Sophie Lambert,S00534,,history,,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,30.00,EUR,Ground Coffee 250g
S00534,Quotation sent,2026-07-20T11:56:28+00:00,Sophie Lambert,S00534,,history,,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,30.00,EUR,Ground Coffee 250g
S00534,Order confirmed,2026-07-22T06:09:41+00:00,Sophie Lambert,S00534,,history,,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,30.00,EUR,Ground Coffee 250g
S00534,Goods shipped,2026-07-22T15:05:12+00:00,Marc Dubois,BRU/OUT/00242,,history,,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,30.00,EUR,Ground Coffee 250g
S00534,Invoice posted,2026-07-23T07:36:51+00:00,Julie Martin,INV/2026/00225,,history,2026-08-22,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,30.00,EUR,Ground Coffee 250g
S00534,Payment received,2026-08-17T08:02:45+00:00,Julie Martin,INV/2026/00225,,history,,Hotel Lindenhof,Belgium,Sophie Lambert,Brussels DC,30.00,EUR,Ground Coffee 250g
S00535,Quotation created,2026-07-21T11:00:27+00:00,Piotr Zieliński,S00535,,history,,Kawiarnia Ogród,Poland,Piotr Zieliński,Warsaw DC,475.00,EUR,Cup Lids x1000
S00535,Order confirmed,2026-07-22T06:11:13+00:00,Piotr Zieliński,S00535,,history,,Kawiarnia Ogród,Poland,Piotr Zieliński,Warsaw DC,475.00,EUR,Cup Lids x1000
S00535,Order changed after confirmation,2026-07-23T06:19:53+00:00,Piotr Zieliński,S00535,amount 300.00 -> 475.00,history,,Kawiarnia Ogród,Poland,Piotr Zieliński,Warsaw DC,475.00,EUR,Cup Lids x1000
S00535,Goods shipped,2026-07-23T06:21:12+00:00,Ola Wiśniewska,WAW/OUT/00186,,history,,Kawiarnia Ogród,Poland,Piotr Zieliński,Warsaw DC,475.00,EUR,Cup Lids x1000
S00535,Invoice posted,2026-07-27T07:44:46+00:00,Anna Kowalczyk,INV/2026/00228,,history,2026-08-26,Kawiarnia Ogród,Poland,Piotr Zieliński,Warsaw DC,475.00,EUR,Cup Lids x1000
S00535,Payment received,2026-08-10T06:42:03+00:00,Anna Kowalczyk,INV/2026/00228,,history,,Kawiarnia Ogród,Poland,Piotr Zieliński,Warsaw DC,475.00,EUR,Cup Lids x1000
S00536,Quotation created,2026-07-24T10:34:52+00:00,Kasia Nowak,S00536,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,104.00,EUR,Ground Coffee 250g; House Blend Beans 1kg
S00536,Quotation sent,2026-07-24T11:06:06+00:00,Kasia Nowak,S00536,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,104.00,EUR,Ground Coffee 250g; House Blend Beans 1kg
S00536,Order cancelled,2026-08-17T06:08:44+00:00,Kasia Nowak,S00536,,history,,Cukiernia Stare Miasto,Poland,Kasia Nowak,Warsaw DC,104.00,EUR,Ground Coffee 250g; House Blend Beans 1kg
S00537,Quotation created,2026-07-24T11:32:14+00:00,Tom Peeters,S00537,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,196.00,EUR,Green Tea Sencha 500g
S00537,Quotation sent,2026-07-24T12:58:08+00:00,Tom Peeters,S00537,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,196.00,EUR,Green Tea Sencha 500g
S00537,Order confirmed,2026-07-27T06:36:23+00:00,Tom Peeters,S00537,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,196.00,EUR,Green Tea Sencha 500g
S00537,Order changed after confirmation,2026-07-28T06:45:46+00:00,Tom Peeters,S00537,amount 140.00 -> 196.00,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,196.00,EUR,Green Tea Sencha 500g
S00537,Goods shipped,2026-07-28T06:56:05+00:00,Marc Dubois,BRU/OUT/00244,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,196.00,EUR,Green Tea Sencha 500g
S00537,Invoice posted,2026-07-29T07:43:36+00:00,Julie Martin,INV/2026/00229,,history,2026-08-28,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,196.00,EUR,Green Tea Sencha 500g
S00538,Quotation created,2026-07-24T12:57:06+00:00,Piotr Zieliński,S00538,,history,,Coworking Praga,Poland,Piotr Zieliński,Warsaw DC,36.00,EUR,Espresso Beans Brazil 1kg
S00538,Order confirmed,2026-07-27T06:27:43+00:00,Piotr Zieliński,S00538,,history,,Coworking Praga,Poland,Piotr Zieliński,Warsaw DC,36.00,EUR,Espresso Beans Brazil 1kg
S00538,Goods shipped,2026-07-28T06:49:12+00:00,Ola Wiśniewska,WAW/OUT/00187,,history,,Coworking Praga,Poland,Piotr Zieliński,Warsaw DC,36.00,EUR,Espresso Beans Brazil 1kg
S00538,Invoice posted,2026-07-29T09:31:36+00:00,Anna Kowalczyk,INV/2026/00230,,history,2026-08-28,Coworking Praga,Poland,Piotr Zieliński,Warsaw DC,36.00,EUR,Espresso Beans Brazil 1kg
S00539,Quotation created,2026-07-27T06:24:34+00:00,Tom Peeters,S00539,,history,,Café des Arts Mons,Belgium,Tom Peeters,Brussels DC,554.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00539,Quotation sent,2026-07-27T08:13:39+00:00,Tom Peeters,S00539,,history,,Café des Arts Mons,Belgium,Tom Peeters,Brussels DC,554.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00539,Order confirmed,2026-07-28T06:09:04+00:00,Tom Peeters,S00539,,history,,Café des Arts Mons,Belgium,Tom Peeters,Brussels DC,554.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00539,Order changed after confirmation,2026-07-28T18:16:36+00:00,Tom Peeters,S00539,amount 536.00 -> 554.00,history,,Café des Arts Mons,Belgium,Tom Peeters,Brussels DC,554.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00539,Goods shipped,2026-07-29T06:24:09+00:00,Marc Dubois,BRU/OUT/00246,,history,,Café des Arts Mons,Belgium,Tom Peeters,Brussels DC,554.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00539,Invoice posted,2026-07-30T08:08:34+00:00,Julie Martin,INV/2026/00232,,history,2026-08-29,Café des Arts Mons,Belgium,Tom Peeters,Brussels DC,554.00,EUR,Cup Lids x1000; Espresso Beans Brazil 1kg
S00540,Quotation created,2026-07-27T06:27:44+00:00,Sophie Lambert,S00540,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,652.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; Espresso Beans Brazil 1kg
S00540,Order confirmed,2026-07-28T06:04:17+00:00,Sophie Lambert,S00540,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,652.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; Espresso Beans Brazil 1kg
S00540,Goods shipped,2026-07-29T06:03:16+00:00,Marc Dubois,BRU/OUT/00245,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,652.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; Espresso Beans Brazil 1kg
S00540,Invoice posted,2026-07-29T13:57:59+00:00,Julie Martin,INV/2026/00231,,history,2026-08-28,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,652.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; Espresso Beans Brazil 1kg
S00541,Quotation created,2026-07-27T06:39:13+00:00,Tom Peeters,S00541,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,150.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g
S00541,Quotation sent,2026-07-27T11:08:52+00:00,Tom Peeters,S00541,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,150.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g
S00541,Order confirmed,2026-07-29T14:47:11+00:00,Tom Peeters,S00541,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,150.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g
S00541,Delivery rescheduled,2026-07-30T06:22:01+00:00,Marc Dubois,BRU/OUT/00248,+3.0 days,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,150.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g
S00541,Goods shipped,2026-07-31T09:07:18+00:00,Marc Dubois,BRU/OUT/00248,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,150.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g
S00541,Invoice posted,2026-08-03T06:41:18+00:00,Julie Martin,INV/2026/00235,,history,2026-09-02,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,150.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g
S00541,Payment received,2026-08-10T15:05:46+00:00,Julie Martin,INV/2026/00235,,history,,Hotel Horizon Namur,Belgium,Tom Peeters,Brussels DC,150.00,EUR,Decaf Colombia Beans 1kg; Espresso Beans Ethiopia 1kg; Ground Coffee 250g
S00542,Quotation created,2026-07-28T07:29:43+00:00,Piotr Zieliński,S00542,,history,,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,790.00,EUR,Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00542,Quotation sent,2026-07-28T10:19:45+00:00,Piotr Zieliński,S00542,,history,,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,790.00,EUR,Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00542,Order confirmed,2026-08-03T06:11:09+00:00,Piotr Zieliński,S00542,,history,,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,790.00,EUR,Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00542,Invoice posted,2026-08-03T10:00:42+00:00,Anna Kowalczyk,INV/2026/00236,,history,2026-09-02,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,790.00,EUR,Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00542,Goods shipped,2026-08-04T07:38:47+00:00,Ola Wiśniewska,WAW/OUT/00189,,history,,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,790.00,EUR,Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00542,Payment received,2026-08-26T12:03:57+00:00,Anna Kowalczyk,INV/2026/00236,,history,,Biuro Centrum Wola,Poland,Piotr Zieliński,Warsaw DC,790.00,EUR,Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00543,Quotation created,2026-07-28T08:40:29+00:00,Tom Peeters,S00543,,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,678.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00543,Order confirmed,2026-07-29T06:26:59+00:00,Tom Peeters,S00543,,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,678.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00543,Order changed after confirmation,2026-07-30T06:13:36+00:00,Tom Peeters,S00543,amount 558.00 -> 678.00,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,678.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00543,Goods shipped,2026-07-30T06:46:43+00:00,Marc Dubois,BRU/OUT/00247,,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,678.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00543,Invoice posted,2026-07-31T09:32:22+00:00,Julie Martin,INV/2026/00233,,history,2026-08-30,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,678.00,EUR,Espresso Beans Ethiopia 1kg; Paper Cups 12oz x1000
S00544,Quotation created,2026-07-28T09:31:24+00:00,Tom Peeters,S00544,,history,,Café Parvis,Belgium,Tom Peeters,Brussels DC,126.00,EUR,Ground Coffee 250g; Vanilla Syrup 1L
S00544,Quotation sent,2026-07-28T12:40:38+00:00,Tom Peeters,S00544,,history,,Café Parvis,Belgium,Tom Peeters,Brussels DC,126.00,EUR,Ground Coffee 250g; Vanilla Syrup 1L
S00545,Quotation created,2026-07-30T12:09:40+00:00,Tom Peeters,S00545,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,912.00,EUR,Descaler Tablets x10; Espresso Beans Ethiopia 1kg; Oat Milk Barista 12x1L
S00545,Quotation sent,2026-07-30T13:51:07+00:00,Tom Peeters,S00545,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,912.00,EUR,Descaler Tablets x10; Espresso Beans Ethiopia 1kg; Oat Milk Barista 12x1L
S00545,Order confirmed,2026-08-03T06:41:47+00:00,Tom Peeters,S00545,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,912.00,EUR,Descaler Tablets x10; Espresso Beans Ethiopia 1kg; Oat Milk Barista 12x1L
S00545,Order changed after confirmation,2026-08-04T06:52:41+00:00,Tom Peeters,S00545,amount 856.00 -> 912.00,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,912.00,EUR,Descaler Tablets x10; Espresso Beans Ethiopia 1kg; Oat Milk Barista 12x1L
S00545,Goods shipped,2026-08-04T14:13:42+00:00,Marc Dubois,BRU/OUT/00251,,history,,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,912.00,EUR,Descaler Tablets x10; Espresso Beans Ethiopia 1kg; Oat Milk Barista 12x1L
S00545,Invoice posted,2026-08-05T08:03:00+00:00,Julie Martin,INV/2026/00238,,history,2026-09-04,Office Hub Leuven,Belgium,Tom Peeters,Brussels DC,912.00,EUR,Descaler Tablets x10; Espresso Beans Ethiopia 1kg; Oat Milk Barista 12x1L
S00546,Quotation created,2026-07-30T12:32:45+00:00,Kasia Nowak,S00546,,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,584.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00546,Quotation sent,2026-07-30T14:38:55+00:00,Kasia Nowak,S00546,,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,584.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00546,Order confirmed,2026-07-31T06:29:35+00:00,Kasia Nowak,S00546,,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,584.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00546,Invoice posted,2026-07-31T12:17:03+00:00,Anna Kowalczyk,INV/2026/00234,,history,2026-08-30,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,584.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00546,Delivery rescheduled,2026-08-03T06:19:21+00:00,Ola Wiśniewska,WAW/OUT/00188,+2.0 days,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,584.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00546,Goods shipped,2026-08-05T06:10:01+00:00,Ola Wiśniewska,WAW/OUT/00188,,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,584.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00546,Payment received,2026-08-24T06:01:35+00:00,Anna Kowalczyk,INV/2026/00234,,history,,Kawiarnia Sopot Molo,Poland,Kasia Nowak,Warsaw DC,584.00,EUR,Chai Latte Mix 1kg; Cup Lids x1000; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00547,Quotation created,2026-07-30T14:28:07+00:00,Sophie Lambert,S00547,,history,,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,2960.00,EUR,Espresso Machine Pro; Oat Milk Barista 12x1L
S00547,Quotation sent,2026-07-30T15:08:01+00:00,Sophie Lambert,S00547,,history,,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,2960.00,EUR,Espresso Machine Pro; Oat Milk Barista 12x1L
S00547,Order confirmed,2026-07-31T10:07:04+00:00,Sophie Lambert,S00547,,history,,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,2960.00,EUR,Espresso Machine Pro; Oat Milk Barista 12x1L
S00547,Delivery rescheduled,2026-08-03T06:55:21+00:00,Marc Dubois,BRU/OUT/00250,+3.0 days,history,,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,2960.00,EUR,Espresso Machine Pro; Oat Milk Barista 12x1L
S00547,Goods shipped,2026-08-07T06:17:42+00:00,Marc Dubois,BRU/OUT/00250,,history,,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,2960.00,EUR,Espresso Machine Pro; Oat Milk Barista 12x1L
S00547,Invoice posted,2026-08-10T07:24:30+00:00,Julie Martin,INV/2026/00242,,history,2026-09-09,Lunchbar Kouter,Belgium,Sophie Lambert,Brussels DC,2960.00,EUR,Espresso Machine Pro; Oat Milk Barista 12x1L
S00548,Quotation created,2026-08-03T06:12:52+00:00,Piotr Zieliński,S00548,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,493.00,EUR,Barista Apron; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00548,Quotation sent,2026-08-03T11:49:44+00:00,Piotr Zieliński,S00548,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,493.00,EUR,Barista Apron; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00548,Order confirmed,2026-08-06T12:30:14+00:00,Piotr Zieliński,S00548,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,493.00,EUR,Barista Apron; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00548,Invoice posted,2026-08-07T08:15:59+00:00,Anna Kowalczyk,INV/2026/00241,,history,2026-09-06,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,493.00,EUR,Barista Apron; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00548,Goods shipped,2026-08-12T14:06:00+00:00,Ola Wiśniewska,WAW/OUT/00192,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,493.00,EUR,Barista Apron; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00548,Payment received,2026-08-26T11:12:18+00:00,Anna Kowalczyk,INV/2026/00241,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,493.00,EUR,Barista Apron; Espresso Beans Brazil 1kg; Paper Cups 12oz x1000
S00549,Quotation created,2026-08-03T06:57:11+00:00,Kasia Nowak,S00549,,history,,Kawiarnia Rynek,Poland,Kasia Nowak,Warsaw DC,454.00,EUR,Decaf Colombia Beans 1kg; House Blend Beans 1kg
S00549,Order confirmed,2026-08-05T14:01:23+00:00,Kasia Nowak,S00549,,history,,Kawiarnia Rynek,Poland,Kasia Nowak,Warsaw DC,454.00,EUR,Decaf Colombia Beans 1kg; House Blend Beans 1kg
S00549,Order changed after confirmation,2026-08-05T22:12:43+00:00,Kasia Nowak,S00549,amount 370.00 -> 454.00,history,,Kawiarnia Rynek,Poland,Kasia Nowak,Warsaw DC,454.00,EUR,Decaf Colombia Beans 1kg; House Blend Beans 1kg
S00549,Goods shipped,2026-08-06T06:24:04+00:00,Ola Wiśniewska,WAW/OUT/00191,,history,,Kawiarnia Rynek,Poland,Kasia Nowak,Warsaw DC,454.00,EUR,Decaf Colombia Beans 1kg; House Blend Beans 1kg
S00549,Invoice posted,2026-08-07T07:46:58+00:00,Anna Kowalczyk,INV/2026/00240,,history,2026-09-06,Kawiarnia Rynek,Poland,Kasia Nowak,Warsaw DC,454.00,EUR,Decaf Colombia Beans 1kg; House Blend Beans 1kg
S00549,Payment received,2026-08-31T06:28:30+00:00,Anna Kowalczyk,INV/2026/00240,,history,,Kawiarnia Rynek,Poland,Kasia Nowak,Warsaw DC,454.00,EUR,Decaf Colombia Beans 1kg; House Blend Beans 1kg
S00550,Quotation created,2026-08-03T08:27:05+00:00,Kasia Nowak,S00550,,history,,Piekarnia Żoliborz,Poland,Kasia Nowak,Warsaw DC,2580.00,EUR,Espresso Machine Pro; Paper Cups 12oz x1000
S00550,Quotation sent,2026-08-03T09:00:23+00:00,Kasia Nowak,S00550,,history,,Piekarnia Żoliborz,Poland,Kasia Nowak,Warsaw DC,2580.00,EUR,Espresso Machine Pro; Paper Cups 12oz x1000
S00550,Order confirmed,2026-08-04T06:12:02+00:00,Kasia Nowak,S00550,,history,,Piekarnia Żoliborz,Poland,Kasia Nowak,Warsaw DC,2580.00,EUR,Espresso Machine Pro; Paper Cups 12oz x1000
S00550,Delivery rescheduled,2026-08-06T10:41:43+00:00,Ola Wiśniewska,WAW/OUT/00190,+3.0 days,history,,Piekarnia Żoliborz,Poland,Kasia Nowak,Warsaw DC,2580.00,EUR,Espresso Machine Pro; Paper Cups 12oz x1000
S00550,Delivery rescheduled,2026-08-07T10:54:30+00:00,Ola Wiśniewska,WAW/OUT/00190,+5.0 days,history,,Piekarnia Żoliborz,Poland,Kasia Nowak,Warsaw DC,2580.00,EUR,Espresso Machine Pro; Paper Cups 12oz x1000
